articles/active-directory/active-directory-administer.md,identity,08/22/2016
articles/active-directory/active-directory-administrative-units-management.md,identity,10/11/2016
articles/active-directory/active-directory-app-gallery-listing.md,identity,10/11/2016
articles/active-directory/active-directory-application-manifest.md,identity,10/11/2016
articles/active-directory/active-directory-application-objects.md,identity,10/11/2016
articles/active-directory/active-directory-applications-guiding-developers-assigning-users.md,identity,10/11/2016
articles/active-directory/active-directory-applications-guiding-developers-for-lob-applications.md,identity,09/05/2016
articles/active-directory/active-directory-applications-guiding-developers-requiring-user-assignment.md,identity,06/24/2016
articles/active-directory/active-directory-appmodel-v2-overview.md,identity,10/11/2016
articles/active-directory/active-directory-apps-index.md,identity,10/11/2016
articles/active-directory/active-directory-appssoaccess-enable-hybrid-access.md,identity,06/24/2016
articles/active-directory/active-directory-appssoaccess-whatis.md,identity,09/05/2016
articles/active-directory/active-directory-assign-admin-roles.md,identity,10/11/2016
articles/active-directory/active-directory-authentication-libraries.md,identity,10/11/2016
articles/active-directory/active-directory-authentication-protocols.md,identity,10/11/2016
articles/active-directory/active-directory-authentication-scenarios.md,identity,10/11/2016
articles/active-directory/active-directory-branding-guidelines.md,identity,08/22/2016
articles/active-directory/active-directory-certificate-based-authentication-android.md,identity,10/11/2016
articles/active-directory/active-directory-certificate-based-authentication-ios.md,identity,10/11/2016
articles/active-directory/active-directory-code-samples.md,identity,10/11/2016
articles/active-directory/active-directory-create-users-external.md,identity,09/05/2016
articles/active-directory/active-directory-create-users-reset-password.md,identity,10/11/2016
articles/active-directory/active-directory-create-users.md,identity,08/22/2016
articles/active-directory/active-directory-deploying-ws-ad-guidelines.md,identity,06/23/2016
articles/active-directory/active-directory-dev-glossary.md,identity,10/11/2016
articles/active-directory/active-directory-dev-understanding-oauth2-implicit-grant.md,identity,10/11/2016
articles/active-directory/active-directory-developers-guide.md,identity,10/11/2016
articles/active-directory/active-directory-devhowto-appsource-certified.md,identity,08/29/2016
articles/active-directory/active-directory-devquickstarts-android.md,identity,10/11/2016
articles/active-directory/active-directory-devquickstarts-angular.md,identity,10/11/2016
articles/active-directory/active-directory-devquickstarts-cordova.md,identity,10/11/2016
articles/active-directory/active-directory-devquickstarts-dotnet.md,identity,10/11/2016
articles/active-directory/active-directory-devquickstarts-headless-java.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-ios.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-openidconnect-nodejs.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-webapi-dotnet.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-webapi-nodejs.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-webapp-dotnet.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-webapp-java.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-windowsphone.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-windowsstore.md,identity,10/17/2016
articles/active-directory/active-directory-devquickstarts-xamarin.md,identity,10/17/2016
articles/active-directory/active-directory-dotnet-how-to-use-access-control.md,identity,04/28/2016
articles/active-directory/active-directory-editions.md,identity,10/17/2016
articles/active-directory/active-directory-enable-sso-scenario.md,identity,10/17/2016
articles/active-directory/active-directory-error-handling.md,identity,07/26/2016
articles/active-directory/active-directory-faq.md,identity,10/17/2016
articles/active-directory/active-directory-federation-metadata.md,identity,08/22/2016
articles/active-directory/active-directory-federation-sha256-guidance.md,identity,08/29/2016
articles/active-directory/active-directory-get-started.md,identity,06/21/2016
articles/active-directory/active-directory-graph-api-quickstart.md,identity,10/17/2016
articles/active-directory/active-directory-graph-api.md,identity,10/17/2016
articles/active-directory/active-directory-how-applications-are-added.md,identity,07/19/2016
articles/active-directory/active-directory-how-subscriptions-associated-directory.md,identity,09/05/2016
articles/active-directory/active-directory-how-to-integrate.md,identity,10/17/2016
articles/active-directory/active-directory-howto-tenant.md,identity,06/06/2016
articles/active-directory/active-directory-install-replica-active-directory-domain-controller.md,networking,10/17/2016
articles/active-directory/active-directory-integrating-applications-getting-started.md,identity,06/23/2016
articles/active-directory/active-directory-integrating-applications.md,identity,10/17/2016
articles/active-directory/active-directory-java-authenticate-users-access-control-eclipse.md,identity,09/05/2016
articles/active-directory/active-directory-java-view-saml-returned-by-access-control.md,identity,09/05/2016
articles/active-directory/active-directory-known-networks.md,identity,10/17/2016
articles/active-directory/active-directory-learn-map.md,identity,06/23/2016
articles/active-directory/active-directory-licensing-directory-independence.md,identity,10/17/2016
articles/active-directory/active-directory-licensing-what-is.md,identity,10/17/2016
articles/active-directory/active-directory-manage-groups.md,identity,09/05/2016
articles/active-directory/active-directory-manage-o365-subscription.md,identity,10/17/2016
articles/active-directory/active-directory-manage-passwords.md,identity,10/17/2016
articles/active-directory/active-directory-managing-access-to-apps.md,identity,06/24/2016
articles/active-directory/active-directory-new-forest-virtual-machine.md,identity,08/22/2016
articles/active-directory/active-directory-next-steps.md,identity,06/27/2016
articles/active-directory/active-directory-oauth-best-practices.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-best-practices.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-customize.md,identity,09/05/2016
articles/active-directory/active-directory-passwords-faq.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-get-insights.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-getting-started.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-how-it-works.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-learn-more.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-policy.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-set-expiration-policy.md,identity,08/22/2016
articles/active-directory/active-directory-passwords-troubleshoot.md,identity,09/05/2016
articles/active-directory/active-directory-passwords-update-your-own-password.md,identity,10/17/2016
articles/active-directory/active-directory-passwords.md,identity,08/22/2016
articles/active-directory/active-directory-protocols-oauth-code.md,identity,08/22/2016
articles/active-directory/active-directory-protocols-oauth-service-to-service.md,identity,10/11/2016
articles/active-directory/active-directory-protocols-openid-connect-code.md,identity,08/01/2016
articles/active-directory/active-directory-protocols.md,identity,07/26/2016
articles/active-directory/active-directory-saml-claims-customization.md,identity,06/27/2016
articles/active-directory/active-directory-saml-debugging.md,identity,06/27/2016
articles/active-directory/active-directory-saml-protocol-reference.md,identity,08/22/2016
articles/active-directory/active-directory-scim-provisioning.md,identity,04/28/2016
articles/active-directory/active-directory-securing-privileged-access.md,identity,08/22/2016
articles/active-directory/active-directory-self-service-signup.md,identity,10/17/2016
articles/active-directory/active-directory-service-limits-restrictions.md,identity,10/17/2016
articles/active-directory/active-directory-sharing-accounts.md,identity,06/27/2016
articles/active-directory/active-directory-signing-key-rollover.md,identity,08/22/2016
articles/active-directory/active-directory-single-sign-on-protocol-reference.md,identity,08/22/2016
articles/active-directory/active-directory-single-sign-out-protocol-reference.md,identity,08/02/2016
articles/active-directory/active-directory-sso-android.md,identity,10/25/2016
articles/active-directory/active-directory-sso-certs.md,identity,07/19/2016
articles/active-directory/active-directory-sso-integrate-saas-apps.md,identity,10/25/2016
articles/active-directory/active-directory-sso-ios.md,identity,10/25/2016
articles/active-directory/active-directory-terminology.md,identity,10/25/2016
articles/active-directory/active-directory-token-and-claims.md,identity,08/22/2016
articles/active-directory/active-directory-troubleshooting.md,identity,10/25/2016
articles/active-directory/active-directory-understanding-resource-access.md,identity,10/25/2016
articles/active-directory/active-directory-v2-app-registration.md,identity,10/25/2016
articles/active-directory/active-directory-v2-compare.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-android.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-angular-dotnet.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-angular-node.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-dotnet-api.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-dotnet-web.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-ios.md,identity,08/22/2016
articles/active-directory/active-directory-v2-devquickstarts-node-api.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-node-web.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-univ.md,identity,07/26/2016
articles/active-directory/active-directory-v2-devquickstarts-webapp-webapi-dotnet.md,identity,10/25/2016
articles/active-directory/active-directory-v2-devquickstarts-wpf.md,identity,10/25/2016
articles/active-directory/active-directory-v2-flows.md,identity,10/25/2016
articles/active-directory/active-directory-v2-limitations.md,identity,10/25/2016
articles/active-directory/active-directory-v2-preview-oidc-changes.md,identity,10/25/2016
articles/active-directory/active-directory-v2-protocols-implicit.md,identity,10/25/2016
articles/active-directory/active-directory-v2-protocols-oauth-code.md,identity,10/25/2016
articles/active-directory/active-directory-v2-protocols-oidc.md,identity,08/22/2016
articles/active-directory/active-directory-v2-protocols.md,identity,10/25/2016
articles/active-directory/active-directory-v2-registration-portal.md,identity,10/25/2016
articles/active-directory/active-directory-v2-scopes.md,identity,10/25/2016
articles/active-directory/active-directory-v2-tokens.md,identity,10/25/2016
articles/active-directory/active-directory-whatis.md,identity,10/25/2016
articles/active-directory/active-directory-works.md,identity,07/26/2016
articles/active-directory/fundamentals-identity.md,multiple,10/25/2016
articles/active-directory/role-based-access-built-in-roles.md,identity,10/25/2016
articles/active-directory/role-based-access-control-access-change-history-report.md,identity,09/05/2016
articles/active-directory/role-based-access-control-configure.md,identity,10/25/2016
articles/active-directory/role-based-access-control-custom-roles.md,identity,10/25/2016
articles/active-directory/role-based-access-control-manage-access-azure-cli.md,identity,09/26/2016
articles/active-directory/role-based-access-control-manage-access-powershell.md,identity,09/26/2016
articles/active-directory/role-based-access-control-manage-access-rest.md,identity,09/26/2016
articles/active-directory/role-based-access-control-troubleshooting.md,identity,08/22/2016
articles/active-directory/role-based-access-control-what-is.md,identity,09/26/2016
articles/active-directory/sign-up-organization.md,identity,08/22/2016
articles/active-directory/virtual-networks-windows-server-active-directory-virtual-machines.md,identity,08/22/2016
articles/active-directory/vs-active-directory-dotnet-getting-started.md,identity,09/26/2016
articles/active-directory/vs-active-directory-dotnet-what-happened.md,identity,09/26/2016
articles/active-directory/vs-active-directory-error.md,identity,09/26/2016
articles/active-directory/vs-active-directory-webapi-getting-started.md,identity,09/26/2016
articles/active-directory/vs-active-directory-webapi-what-happened.md,identity,09/26/2016
articles/aog-active-directory-account-never-expire.md,active-directory-aog,10/28/2016
articles/aog-active-directory-manage-domain-integrate.md,active-directory-aog,08/31/2016
articles/aog-automation-connect-mooncake.md,automation-aog,02/01/2016
articles/aog-automation-how-to-turn-on-off-vm.md,automation-aog,06/08/2016
articles/aog-automation-powershell-module-update.md,automation-aog,10/28/2016
articles/aog-azure-java-manage-vm.md,virtual-machine-aog,07/29/2016
articles/aog-billing-delete-unused-vhd-to-reduce-cost.md,billing-aog,05/27/2016
articles/aog-cloud-service-endpoint-configure.md,cloud-service-aog,08/31/2016
articles/aog-cloud-services-compute-diagnostics-data.md,cloud-service-aog,09/29/2016
articles/aog-cloud-services-how-to-catch-iisdump.md,cloud-service-aog,09/29/2016
articles/aog-general-azure-concept.md,aog-concept,08/31/2016
articles/aog-management-portal-how-to-see-operation-log.md,na-aog,12/18/2015
articles/aog-media-services-troubleshoot-faq.md,media-services-aog,09/29/2016
articles/aog-notification-hub-baidu-register-fail.md,notification-hubs-aog,10/28/2016
articles/aog-powershell-send-http-request.md,na-aog,09/29/2016
articles/aog-redis-cache-best-Practices.md,redis-cache-aog,08/31/2016
articles/aog-redis-cache-faq.md,redis-cache-aog,08/31/2016
articles/aog-service-bus-troubleshoot-certificate-error.md,service-bus-aog,09/29/2016
articles/aog-sql-database-troubleshot-dead-lock.md,sql-database-aog,08/31/2016
articles/aog-sql-service-transaction-copy.md,sql-database-aog,09/29/2016
articles/aog-storage-blob-file-md5.md,storage-aog,10/28/2016
articles/aog-storage-blob-wget-download-offset.md,storage-aog,10/28/2016
articles/aog-storage-how-to-create-account-container.md,storage-aog,12/14/2015
articles/aog-storage-how-to-create-sas-for-blob.md,storage-aog,06/08/2016
articles/aog-storage-how-to-use-azcopy.md,storage-aog,01/21/2016
articles/aog-virtual-machine-add-vm-to-availability-group.md,virtual-machine-aog,06/08/2015
articles/aog-virtual-machine-how-to-reset-vm-size.md,virtual-machine-aog,12/18/2015
articles/aog-virtual-machine-how-to-turn-off-vm-automatically.md,virtual-machine-aog,06/08/2016
articles/aog-virtual-machines-attach-vhd.md,virtual-machine-aog,06/08/2016
articles/aog-virtual-machines-disk-performace.md,virtual-machine-aog,10/28/2016
articles/aog-virtual-machines-docker-based-afs.md,virtual-machine-aog,09/29/2016
articles/aog-virtual-machines-docker-manage-vm.md,virtual-machine-aog,10/28/2016
articles/aog-virtual-machines-linux-add-process-limit.md,virtual-machine-aog,08/31/2016
articles/aog-virtual-machines-linux-deploy-cloud-foundry-manual.md,virtual-machines-aog,08/31/2016
articles/aog-virtual-machines-linux-raid-troubleshot.md,virtual-machines-aog,08/31/2016
articles/aog-virtual-machines-linux-scenarios-unable-to-remote.md,virtual-machines-aog,07/26/2016
articles/aog-virtual-machines-ps-add-endpoint.md,virtual-machine-aog,02/01/2016
articles/aog-virtual-machines-troubleshoot-restart.md,virtual-machine-aog,10/11/2016
articles/aog-virtual-machines-troubleshoot-ssh-remote-fail.md,virtual-machine-aog,10/28/2016
articles/aog-virtual-machines-ubuntu-remote-desktop.md,virtual-machine-aog,10/28/2016
articles/aog-virtual-machines-windows-scenarios-unable-to-remote.md,virtual-machines-aog,07/26/2016
articles/aog-virtual-network-add-endpoint-and-acl.md,virtual-network-aog,08/01/2016
articles/aog-virtual-network-how-to-use-internal-ip.md,virtual-network-aog,08/01/2016
articles/aog-virtual-network-how-to-use-reserved-ip.md,virtual-network-aog,06/08/2016
articles/aog-virtual-network-use-nsg-dmz.md,virtual-network-aog,08/01/2016
articles/aog-web-app-configure-local-cache.md,app-service-web-aog,08/31/2016
articles/aog-web-app-diagnostics-kudu.md,app-service-web-aog,08/31/2016
articles/aog-web-app-java-import-wosign-certification.md,app-service-web-aog,10/28/2016
articles/app-service-mobile/app-service-mobile-android-get-started-offline-data.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-android-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-android-get-started.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-android-how-to-use-client-library.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-auth.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-client-and-server-versioning.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-cordova-get-started-offline-data.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-cordova-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-cordova-get-started.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-cordova-how-to-use-client-library.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-dotnet-backend-how-to-use-server-sdk.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-dotnet-how-to-use-client-library.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-how-to-configure-active-directory-authentication.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-how-to-configure-microsoft-authentication.md,web sites,10/17/2016
articles/app-service-mobile/app-service-mobile-html-how-to-use-client-library.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-ios-get-started-offline-data.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-ios-get-started-push.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-ios-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-ios-get-started.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-ios-how-to-use-client-library.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-migrating-from-mobile-services.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-net-upgrading-from-mobile-services.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-node-backend-how-to-use-server-sdk.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-node-backend-upgrading-from-mobile-services.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-offline-data-sync.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-value-prop-migration-from-mobile-services.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-value-prop.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-windows-store-dotnet-get-started-offline-data.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-windows-store-dotnet-get-started-push.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-windows-store-dotnet-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-windows-store-dotnet-get-started.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-android-get-started-offline-data.md,app-service-mobile,10/17/2016
articles/app-service-mobile/app-service-mobile-xamarin-android-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-android-get-started.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-forms-blob-storage.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-forms-get-started-offline-data.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-forms-get-started-push.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-forms-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-forms-get-started.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-ios-get-started-offline-data.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-ios-get-started-push.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-ios-get-started-users.md,app-service-mobile,09/26/2016
articles/app-service-mobile/app-service-mobile-xamarin-ios-get-started.md,app-service-mobile,09/26/2016
articles/app-service-web/app-service-agile-software-development.md,web sites,08/23/2016
articles/app-service-web/app-service-best-practices.md,web sites,08/22/2016
articles/app-service-web/app-service-deploy-local-git.md,web sites,07/28/2016
articles/app-service-web/app-service-move-resources.md,web sites,03/03/2016
articles/app-service-web/app-service-vnet-integration-powershell.md,web sites,10/25/2016
articles/app-service-web/app-service-web-app-azure-resource-manager-powershell.md,web sites,07/04/2016
articles/app-service-web/app-service-web-app-powershell-ssl-binding.md,web sites,07/04/2016
articles/app-service-web/app-service-web-arm-with-msdeploy-provision.md,web sites,07/28/2016
articles/app-service-web/app-service-web-arm-with-sql-database-provision.md,web sites,08/24/2016
articles/app-service-web/app-service-web-configure-tls-mutual-auth.md,web sites,09/26/2016
articles/app-service-web/app-service-web-get-started.md,web sites,10/25/2016
articles/app-service-web/app-service-web-nodejs-best-practices-and-troubleshoot-guide.md,web sites,08/22/2016
articles/app-service-web/app-service-web-nodejs-get-started.md,web sites,08/22/2016
articles/app-service-web/app-service-web-nodejs-sails.md,web sites,09/26/2016
articles/app-service-web/app-service-web-staged-publishing-realworld-scenarios.md,web sites,07/28/2016
articles/app-service-web/app-service-web-troubleshoot-HTTP-502-503.md,web sites,08/22/2016
articles/app-service-web/app-service-web-troubleshoot-http-502-http-503.md,web sites,08/22/2016
articles/app-service-web/app-service-web-troubleshoot-performance-degradation.md,web sites,08/22/2016
articles/app-service-web/automation-manage-web-app.md,web sites,09/30/2016
articles/app-service-web/azure-sdk-dotnet-release-notes-2-9.md,web sites,09/30/2016
articles/app-service-web/azure-sdk-dotnet-release-notes.md,web sites,10/19/2016
articles/app-service-web/cdn-websites-with-cdn.md,web sites,08/23/2016
articles/app-service-web/choose-web-site-cloud-service-vm.md,web sites,09/26/2016
articles/app-service-web/develop-wordpress-on-app-service-web-apps.md,web sites,04/26/2016
articles/app-service-web/java-create-azure-website-using-java-sdk.md,multiple,08/22/2016
articles/app-service-web/storage-nodejs-use-table-storage-web-site.md,storage,09/30/2016
articles/app-service-web/web-sites-authentication-authorization.md,web sites,10/25/2016
articles/app-service-web/web-sites-available-operating-system-functionality.md,web sites,08/23/2016
articles/app-service-web/web-sites-backup.md,web sites,08/22/2016
articles/app-service-web/web-sites-configure-ssl-certificate.md,web sites,09/26/2016
articles/app-service-web/web-sites-configure.md,web sites,09/26/2016
articles/app-service-web/web-sites-connect-to-redis-using-memcache-protocol.md,web sites,04/26/2016
articles/app-service-web/web-sites-create-web-app-using-vscode.md,web sites,08/22/2016
articles/app-service-web/web-sites-create-web-jobs.md,web sites,06/29/2016
articles/app-service-web/web-sites-custom-domain-name.md,web sites,09/26/2016
articles/app-service-web/web-sites-deploy.md,web sites,10/25/2016
articles/app-service-web/web-sites-dotnet-deploy-aspnet-mvc-app-membership-oauth-sql-database.md,web sites,05/16/2016
articles/app-service-web/web-sites-dotnet-deploy-aspnet-mvc-mobile-app.md,web sites,02/26/2016
articles/app-service-web/web-sites-dotnet-entity-framework-row-level-security.md,web sites,06/29/2016
articles/app-service-web/web-sites-dotnet-get-started.md,web sites,09/26/2016
articles/app-service-web/web-sites-dotnet-lob-application-adfs.md,web sites,10/25/2016
articles/app-service-web/web-sites-dotnet-lob-application-azure-ad.md,web sites,10/25/2016
articles/app-service-web/web-sites-dotnet-rest-service-aspnet-api-sql-database.md,web sites,05/30/2016
articles/app-service-web/web-sites-dotnet-session-state-caching.md,web sites,08/23/2016
articles/app-service-web/web-sites-dotnet-store-data-mongodb-vm.md,web sites,04/18/2016
articles/app-service-web/web-sites-enable-diagnostic-log.md,web sites,07/28/2016
articles/app-service-web/web-sites-enterprise-offerings.md,web sites,08/23/2016
articles/app-service-web/web-sites-java-add-app.md,web sites,09/30/2016
articles/app-service-web/web-sites-java-custom-upload.md,web sites,09/30/2016
articles/app-service-web/web-sites-java-get-started.md,web sites,09/26/2016
articles/app-service-web/web-sites-manage-azure-website.md,web sites,10/25/2016
articles/app-service-web/web-sites-monitor.md,web sites,10/25/2016
articles/app-service-web/web-sites-nodejs-chat-app-socketio.md,web sites,09/30/2016
articles/app-service-web/web-sites-nodejs-debug.md,web sites,09/30/2016
articles/app-service-web/web-sites-nodejs-develop-deploy-mac.md,web sites,09/26/2016
articles/app-service-web/web-sites-nodejs-iojs.md,web sites,09/30/2016
articles/app-service-web/web-sites-nodejs-use-webmatrix.md,web sites,09/30/2016
articles/app-service-web/web-sites-php-configure.md,web sites,09/26/2016
articles/app-service-web/web-sites-php-convert-wordpress-multisite.md,web sites,09/26/2016
